Date,Account,Inbound Message,Created Time,snTypeColumn,Associated Cases,Replied Post,Status,Account.1,Account Type,Author Name,Campaign Name,ScheduledTime,PublishedTime,Sentiment,Inbound Message Tags,Volume of Fan Messages Replied (SUM),Agent,Response Time (SUM),Inbound Message Cleaned,Replied Post Cleaned
2023-10-18,Pears Baby Sri Lanka,Mta kisima ek apply krna ba,2023-10-13 11:34:00,Facebook,7951950,"Hi Lihini, Pears Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි! 
වැඩිදුරටත් සහය වීම සඳහා අපගේ පාරිභෝගික සේවා අංශය වන 1323 ( ගාස්තු රහිතයි ) හෝ  077 700 2 700 යන අංකය වෙත කෙටි පණිවුඩයක් හෝ WhatsApp පණිවුඩයක් යොමු කරන්න.",SENT,Pears Baby Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 16:32:31,2023-10-18 16:32:33,Neutral, ,1.0,Randika Soyza,5 days 04:58:33.063000,Mta kisima ek apply krna ba,Hi Lihini Pears Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි වැඩිදුරටත් සහය වීම සඳහා අපගේ පාරිභෝගික සේවා අංශය වන 1323 ගාස්තු රහිතයි හෝ 077 700 2 700 යන අංකය වෙත කෙටි පණිවුඩයක් හෝ WhatsApp පණිවුඩයක් යොමු කරන්න
2023-10-18,Pond's Sri Lanka Facebook,Ponds night kreem price,2023-10-12 13:01:31,Facebook,7943307,"Hi Waruni, Thank you for contacting Pond's Sri Lanka! 
Kindly note that Pond's Age Miracle Night Cream is currently unavailable due to limited stock because of its high demand. However, please visit our website Ustore.lk (https://www.ustore.lk/collections/ponds) to check about the available products.",SENT,Pond's Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 00:26:40,2023-10-18 00:26:41,Neutral, ,1.0,Randika Soyza,5 days 11:25:10.834000,Ponds night kreem price,Hi Waruni Thank you for contacting Ponds Sri Lanka Kindly note that Ponds Age Miracle Night Cream is currently unavailable due to limited stock because of its high demand However please visit our website Ustorelk httpswwwustorelkcollectionsponds to check about the available products
2023-10-18,Pond's Sri Lanka Facebook,Is this good for oily combination skin,2023-10-12 22:31:17,Facebook,7948036,"Hi Prabodha! Welcome to our Ponds page! 

Yes. Its gel-like consistency makes gel moisturizers ideal for oily skin types. Unlike heavy creams, gel moisturizers like POND's Super Light Gel are quick to absorb into the skin, providing instant, intense hydration and a cool, refreshing feel.

",SENT,Pond's Sri Lanka Facebook,FBPAGE,julgoda udara,Customer Care (Unilever),2023-10-18 11:57:11,2023-10-18 11:57:12,Neutral, ,1.0,julgoda udara,5 days 13:25:55.252000,Is this good for oily combination skin,Hi Prabodha Welcome to our Ponds page Yes Its gellike consistency makes gel moisturizers ideal for oily skin types Unlike heavy creams gel moisturizers like PONDs Super Light Gel are quick to absorb into the skin providing instant intense hydration and a cool refreshing feel
2023-10-18,Pond's Sri Lanka Facebook,How much this?,2023-10-12 19:02:31,Facebook,7946288,"Hi Abi, Thank you for contacting Pond's Sri Lanka!
Can we know which product you are referring to specifically?",SENT,Pond's Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 08:46:43,2023-10-18 08:46:44,Neutral, ,1.0,Randika Soyza,5 days 13:44:13.791000,How much this,Hi Abi Thank you for contacting Ponds Sri Lanka Can we know which product you are referring to specifically
2023-10-18,Pond's Sri Lanka Facebook,Ra Sh Mi Is this good for dry skin,2023-10-12 13:25:21,Facebook,7943474,"Hi Hashini, Can be used on all types of skin, but it is best recommended for oily skin.",SENT,Pond's Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 00:38:33,2023-10-18 00:38:33,Positive, ,1.0,Randika Soyza,5 days 11:13:17.647000,Ra Sh Mi Is this good for dry skin,Hi Hashini Can be used on all types of skin but it is best recommended for oily skin
2023-10-18,Pureit Sri Lanka,සමිබන්ද වන්නට දුරකතන අංකය දෙන්න,2023-10-12 21:58:35,Facebook,7947817,"Hi Wiraj, මේ සම්බන්ධයෙන් වැඩිදුරටත් සහය වීම සඳහා අපගේ පාරිභෝගික සේවා අංශය වන 0117 695 695 (Hotline) හෝ 0765 000 000 යන අංකය වෙත කෙටි පණිවුඩයක් හෝ WhatsApp පණිවුඩයක් යොමු කරන්න.",SENT,Pureit Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 11:32:57,2023-10-18 11:32:57,Neutral, ,1.0,Randika Soyza,5 days 13:34:25.557000,සමිබන්ද වන්නට දුරකතන අංකය දෙන්න,Hi Wiraj මේ සම්බන්ධයෙන් වැඩිදුරටත් සහය වීම සඳහා අපගේ පාරිභෝගික සේවා අංශය වන 0117 695 695 Hotline හෝ 0765 000 000 යන අංකය වෙත කෙටි පණිවුඩයක් හෝ WhatsApp පණිවුඩයක් යොමු කරන්න
2023-10-18,Horlicks Sri Lanka,තරඟය win කල අය දාලද තියෙන්නෙ,2023-10-13 14:15:35,Facebook,7953194,"Hi Chathu, Horlicks Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි! 
ඔබ සදහන් කරන්නේ කිනම් තරඟය පිළිබදව ද යන්න දැන ගත හැකිද?",SENT,Horlicks Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 22:29:41,2023-10-18 22:29:42,Neutral, ,1.0,Randika Soyza,5 days 08:14:07.824000,තරඟය win කල අය දාලද තියෙන්නෙ,Hi Chathu Horlicks Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි ඔබ සදහන් කරන්නේ කිනම් තරඟය පිළිබදව ද යන්න දැන ගත හැකිද
2023-10-18,Pond's Sri Lanka Instagram,How much this box,2023-10-12 14:21:35,Instagram,7943830,"Hi Maleesha, Thank you for contacting Pond's Sri Lanka! 

We appreciate your interest! While we don't sell gifts directly, we do have an exciting giveaway that you can enter. Feel free to join our giveaway for a chance to win your very own dazzle with an exclusive POND'S Glam Kit featuring POND'S BB+ Cream. Sign up today and get in on the action!

Click the link below!
https://forms.office.com/pages/responsepage.aspx?id=Aq5v9jZdW0m_4Him_5-ObssIKXAu-sdAh0yVd2fcNnFUMllFVFVRMklFWDRJMzJXQjg2RUUyMVhBMy4u

*T&C Apply - https://bit.ly/48RCtJp ",SENT,Pond's Sri Lanka Instagram,INSTAGRAM,Randika Soyza,default (Unilever),2023-10-18 01:17:08,2023-10-18 01:17:13,Neutral, ,1.0,Randika Soyza,5 days 10:55:37.784000,How much this box,Hi Maleesha Thank you for contacting Ponds Sri Lanka We appreciate your interest While we dont sell gifts directly we do have an exciting giveaway that you can enter Feel free to join our giveaway for a chance to win your very own dazzle with an exclusive PONDS Glam Kit featuring PONDS BB Cream Sign up today and get in on the action Click the link below httpsformsofficecompagesresponsepageaspxidAq5v9jZdW0m_4Him_5ObssIKXAusdAh0yVd2fcNnFUMllFVFVRMklFWDRJMzJXQjg2RUUyMVhBMy4u TC Apply httpsbitly48RCtJp
2023-10-18,Pond's Sri Lanka Instagram,How much for the kit??,2023-10-12 14:46:17,Instagram,7944010,"Hi _Shadheekah, Thank you for contacting Pond's Sri Lanka! 

We appreciate your interest! While we don't sell gifts directly, we do have an exciting giveaway that you can enter. Feel free to join our giveaway for a chance to win your very own dazzle with an exclusive POND'S Glam Kit featuring POND'S BB+ Cream. Sign up today and get in on the action!

Click the link below!
https://forms.office.com/pages/responsepage.aspx?id=Aq5v9jZdW0m_4Him_5-ObssIKXAu-sdAh0yVd2fcNnFUMllFVFVRMklFWDRJMzJXQjg2RUUyMVhBMy4u

*T&C Apply - https://bit.ly/48RCtJp ",SENT,Pond's Sri Lanka Instagram,INSTAGRAM,Randika Soyza,default (Unilever),2023-10-18 01:17:48,2023-10-18 01:17:51,Neutral, ,1.0,Randika Soyza,5 days 10:31:33.974000,How much for the kit,Hi _Shadheekah Thank you for contacting Ponds Sri Lanka We appreciate your interest While we dont sell gifts directly we do have an exciting giveaway that you can enter Feel free to join our giveaway for a chance to win your very own dazzle with an exclusive PONDS Glam Kit featuring PONDS BB Cream Sign up today and get in on the action Click the link below httpsformsofficecompagesresponsepageaspxidAq5v9jZdW0m_4Him_5ObssIKXAusdAh0yVd2fcNnFUMllFVFVRMklFWDRJMzJXQjg2RUUyMVhBMy4u TC Apply httpsbitly48RCtJp
2023-10-18,Pond's Sri Lanka Instagram,cash on delivery available ?,2023-10-13 01:14:21,Instagram,7948995,"Hi بنت رزوان, Thank you for contacting Pond's Sri Lanka! 
Apologies, please kindly note that we do not see the picture you sent above. Could you please mention that product?",SENT,Pond's Sri Lanka Instagram,INSTAGRAM,Randika Soyza,default (Unilever),2023-10-18 13:30:27,2023-10-18 13:30:28,Neutral, ,1.0,Randika Soyza,5 days 12:16:06.501000,cash on delivery available,Hi بنت رزوان Thank you for contacting Ponds Sri Lanka Apologies please kindly note that we do not see the picture you sent above Could you please mention that product
2023-10-18,Ustore Sri Lanka Instagram,I sent you the order No,2023-10-13 11:01:55,Instagram,7951720,"Hi Sethumi, Thank you for contacting Ustore!
Your order has been already handed over to the courier service. It will be delivered to you as soon as possible.",SENT,Ustore Sri Lanka Instagram,INSTAGRAM,Randika Soyza,default (Unilever),2023-10-18 16:17:19,2023-10-18 16:17:20,Neutral, ,1.0,Randika Soyza,5 days 05:15:25.340000,I sent you the order No,Hi Sethumi Thank you for contacting Ustore Your order has been already handed over to the courier service It will be delivered to you as soon as possible
2023-10-18,Lakmé Sri Lanka,Night cream price plz,2023-10-12 20:33:39,Facebook,7947124,"Hi Thilini, You can purchase Lakme Absolute Perfect Radiance Night Cream 50g for Rs.3,000/-.",SENT,Lakmé Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 10:45:54,2023-10-18 10:45:54,Neutral, ,1.0,Randika Soyza,5 days 14:12:19.499000,Night cream price plz,Hi Thilini You can purchase Lakme Absolute Perfect Radiance Night Cream 50g for Rs3000
2023-10-18,Lakmé Sri Lanka,Is this offer still available?,2023-10-13 10:24:10,Facebook,7946283,"Hi Chani, Thank you for contacting Lakme Sri Lanka!  
Kindly note that this offer is not further valid.",SENT,Lakmé Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 08:45:36,2023-10-18 08:45:37,Neutral, ,1.0,Randika Soyza,4 days 22:21:27.625000,Is this offer still available,Hi Chani Thank you for contacting Lakme Sri Lanka Kindly note that this offer is not further valid
2023-10-18,Lakmé Sri Lanka,Is this available?,2023-10-18 08:50:19,Facebook,7946283,"You can purchase Lakme Hydra Pro Overnight Gel 50g for Rs.4,000/-. Please visit our website Ustore.lk (https://ustore.lk/collections/lakme) to register yourself and place the order. If not we can assist you in placing your order. Can you please send us your details as given below?
Name :
Address :
District :
Contact Number :
The Items (Shopping List) :",SENT,Lakmé Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 09:11:25,2023-10-18 09:11:25,Neutral, ,1.0,Randika Soyza,0 days 00:21:06.845000,Is this available,You can purchase Lakme Hydra Pro Overnight Gel 50g for Rs4000 Please visit our website Ustorelk httpsustorelkcollectionslakme to register yourself and place the order If not we can assist you in placing your order Can you please send us your details as given below Name Address District Contact Number The Items Shopping List
2023-10-18,Lakmé Sri Lanka,I want cc cream,2023-10-13 11:08:09,Facebook,7951767,"Hi Nirosha, Thank you for contacting Lakme Sri Lanka!  
Please kindly note that due to the prevailing situation of the country Lakmé CC Cream is import restricted. So until further notice it will be unavailable. We will definitely update you on this.",SENT,Lakmé Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 16:19:58,2023-10-18 16:19:59,Neutral, ,1.0,Randika Soyza,5 days 05:11:50.443000,I want cc cream,Hi Nirosha Thank you for contacting Lakme Sri Lanka Please kindly note that due to the prevailing situation of the country Lakmé CC Cream is import restricted So until further notice it will be unavailable We will definitely update you on this
2023-10-18,Lakmé Sri Lanka,Night cream price plz,2023-10-12 20:33:39,Facebook,7947124,"Hi Thilini, You can purchase Lakme Absolute Perfect Radiance Night Cream 50g for Rs.3,000/-.",SENT,Lakmé Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 10:45:54,2023-10-18 10:45:54,Neutral, ,1.0,Randika Soyza,5 days 14:12:19.499000,Night cream price plz,Hi Thilini You can purchase Lakme Absolute Perfect Radiance Night Cream 50g for Rs3000
2023-10-18,Lakmé Sri Lanka,Is this offer still available?,2023-10-13 10:24:10,Facebook,7946283,"Hi Chani, Thank you for contacting Lakme Sri Lanka!  
Kindly note that this offer is not further valid.",SENT,Lakmé Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 08:45:36,2023-10-18 08:45:37,Neutral, ,1.0,Randika Soyza,4 days 22:21:27.625000,Is this offer still available,Hi Chani Thank you for contacting Lakme Sri Lanka Kindly note that this offer is not further valid
2023-10-18,Lakmé Sri Lanka,Is this available?,2023-10-18 08:50:19,Facebook,7946283,"You can purchase Lakme Hydra Pro Overnight Gel 50g for Rs.4,000/-. Please visit our website Ustore.lk (https://ustore.lk/collections/lakme) to register yourself and place the order. If not we can assist you in placing your order. Can you please send us your details as given below?
Name :
Address :
District :
Contact Number :
The Items (Shopping List) :",SENT,Lakmé Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 09:11:25,2023-10-18 09:11:25,Neutral, ,1.0,Randika Soyza,0 days 00:21:06.845000,Is this available,You can purchase Lakme Hydra Pro Overnight Gel 50g for Rs4000 Please visit our website Ustorelk httpsustorelkcollectionslakme to register yourself and place the order If not we can assist you in placing your order Can you please send us your details as given below Name Address District Contact Number The Items Shopping List
2023-10-18,Lakmé Sri Lanka,I want cc cream,2023-10-13 11:08:09,Facebook,7951767,"Hi Nirosha, Thank you for contacting Lakme Sri Lanka!  
Please kindly note that due to the prevailing situation of the country Lakmé CC Cream is import restricted. So until further notice it will be unavailable. We will definitely update you on this.",SENT,Lakmé Sri Lanka,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-18 16:19:58,2023-10-18 16:19:59,Neutral, ,1.0,Randika Soyza,5 days 05:11:50.443000,I want cc cream,Hi Nirosha Thank you for contacting Lakme Sri Lanka Please kindly note that due to the prevailing situation of the country Lakmé CC Cream is import restricted So until further notice it will be unavailable We will definitely update you on this
2023-10-19,Comfort Sri Lanka Facebook,Is Glow mart online store or where is it located?,2023-10-19 14:48:49,Facebook,7962437,"Please kindly note that due to high demand, it may be out of stock. However, we will pass this concern to the relevant department for their consideration.",SENT,Comfort Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-10-19 15:05:50,2023-10-19 15:05:51,Neutral, ,1.0,Randika Soyza,0 days 00:17:02.274000,Is Glow mart online store or where is it located,Please kindly note that due to high demand it may be out of stock However we will pass this concern to the relevant department for their consideration
